Symbol,Date,Revenue,Revenue Growth,Cost of Revenue,Gross Profit,R&D Expenses,SG&A Expense,Operating Expenses,Operating Income,Interest Expense,Earnings before Tax,Income Tax Expense,Net Income - Non-Controlling int,Net Income - Discontinued ops,Net Income,Preferred Dividends,Net Income Com,EPS,EPS Diluted,Weighted Average Shs Out,Weighted Average Shs Out (Dil),Dividend per Share,Gross Margin,EBITDA Margin,EBIT Margin,Profit Margin,Free Cash Flow margin,EBITDA,EBIT,Consolidated Income,Earnings Before Tax Margin,Net Profit Margin
PFE,2016-12-31,52824000000,0,12329000000,40495000000,7872000000,14837000000,22709000000,8351000000,1186000000,8351000000,1123000000,0,0,7215000000,1000000,7215000000,1.18,1.17,6089000000,6159000000,1.20896249391,0.766602301984,0.26707557171,0.158091019234,0.13658564289,0.266507648039,14108000000,8351000000,7215000000,0.158091019234,0.13658564289
PFE,2015-12-31,48851000000,0,9648000000,39203000000,7690000000,14809000000,22499000000,8965000000,1199000000,8965000000,1990000000,0,0,6960000000,1000000,6960000000,1.13,1.11,6176000000,6257000000,1.14128176442,0.802501484105,0.289083130335,0.18351722585,0.142474053755,0.268469427443,14122000000,8965000000,6960000000,0.18351722585,0.142474053755
PFE,2014-12-31,49605000000,0,9577000000,40028000000,8393000000,14097000000,22490000000,12240000000,1360000000,12240000000,3120000000,0,0,9135000000,1000000,9135000000,1.44,1.42,6346000000,6424000000,1.04140722291,0.8069347848,0.358371131942,0.246749319625,0.184154823103,0.316177804657,17777000000,12240000000,9135000000,0.246749319625,0.184154823103
PFE,2013-12-31,51584000000,0,9586000000,41998000000,6678000000,14355000000,21033000000,15716000000,1414000000,15716000000,4306000000,0,0,22003000000,2000000,22003000000,3.23,3.19,6813000000,6895000000,0.944017403916,0.814167183623,0.428931451613,0.304668114144,0.426546991315,0.321010390819,22126000000,15716000000,22003000000,0.304668114144,0.426546991315
PFE,2012-12-31,58986000000,0,11334000000,47652000000,7870000000,16616000000,24486000000,12080000000,1524000000,12080000000,2562000000,0,0,14570000000,2000000,14570000000,1.96,1.94,7442000000,7508000000,0.870671283964,0.807852710813,0.333824975418,0.204794357983,0.247007764554,0.266622588411,19691000000,12080000000,14570000000,0.204794357983,0.247007764554
PFE,2011-12-31,67425000000,0,15085000000,52340000000,9112000000,19468000000,34165000000,12762000000,1681000000,12762000000,4023000000,0,0,10009000000,2000000,10009000000,1.28,1.27,7817000000,7870000000,0.827445997459,0.776269929551,0.323144234334,0.189276974416,0.14844642195,0.275565443085,21788000000,12762000000,10009000000,0.189276974416,0.14844642195
PFE,2010-12-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PFE,2009-12-31,49269000000,0.0201,8459000000,40810000000,7824000000,14752000000,30136000000,10674000000,0,10780000000,2145000000,8000000,-114000000,8635000000,0,8635000000,1.23,1.23,8069536059,7007000000,0.8,0.8283,0.315,0.2188,0.175,0.3122,15537000000,10780000000,8643000000,0.2188,0.1753
PG,2019-06-30,67684000000,0,34768000000,32916000000,1900000000,19084000000,20984000000,5487000000,509000000,6069000000,2103000000,0,0,3897000000,263000000,3897000000,1.45,1.43,2503600000,2539500000,2.95254971451,0.486318775486,0.122791206193,0.0810679037882,0.0575763843744,0.175743159388,8311000000,5487000000,3897000000,0.0896666863661,0.0575763843744
PG,2018-06-30,66832000000,0,34268000000,32564000000,1900000000,18853000000,20753000000,13711000000,506000000,13326000000,3465000000,0,0,9750000000,265000000,9750000000,3.75,3.67,2529300000,2656700000,2.75153385779,0.487251615992,0.247561048599,0.205156212593,0.145888197271,0.16683624611,16545000000,13711000000,9750000000,0.199395499162,0.145888197271
PG,2017-06-30,65058000000,0,32535000000,32523000000,1900000000,18568000000,20468000000,13955000000,465000000,13257000000,3063000000,0,0,15326000000,247000000,15326000000,5.8,5.59,2598100000,2740400000,2.64049043935,0.499907774601,0.257846844354,0.214500906883,0.235574410526,0.144009960343,16775000000,13955000000,15326000000,0.203772018814,0.235574410526
PG,2016-06-30,65299000000,0,32909000000,32390000000,1900000000,18949000000,20849000000,13441000000,579000000,13369000000,3342000000,0,0,10508000000,255000000,10508000000,3.8,3.69,2698900000,2844400000,2.61425959781,0.496025972833,0.252974777562,0.205837761681,0.160921300479,0.185623057015,16519000000,13441000000,10508000000,0.204735141426,0.160921300479
PG,2015-06-30,76279000000,0,38876000000,37403000000,2000000000,23585000000,25585000000,11790000000,626000000,11846000000,2916000000,0,0,7036000000,259000000,7036000000,2.5,2.44,2711700000,2883600000,2.52704952143,0.490344655803,0.195650178948,0.15456416576,0.0922403282686,0.142529398655,14924000000,11790000000,7036000000,0.155298312773,0.0922403282686
PG,2014-06-30,83062000000,0,42460000000,40602000000,2000000000,25314000000,27314000000,15288000000,709000000,14885000000,3178000000,0,0,11643000000,253000000,11643000000,4.19,4.01,2719800000,2904700000,2.37924742658,0.48881558354,0.221870410055,0.184055284005,0.140172401339,0.1217163083,18429000000,15288000000,11643000000,0.179203486552,0.140172401339
PG,2013-06-30,84167000000,0,42428000000,41739000000,2000000000,26950000000,28950000000,14481000000,667000000,14843000000,3441000000,0,0,11312000000,244000000,11312000000,4.04,3.86,2742900000,2930600000,2.22445915512,0.495906946903,0.207480366414,0.172050803759,0.134399467725,0.129088597669,17463000000,14481000000,11312000000,0.176351776825,0.134399467725
PG,2012-06-30,83680000000,0,42391000000,41289000000,0,26421000000,26421000000,13292000000,769000000,12785000000,3468000000,0,0,10756000000,256000000,10756000000,3.82,3.66,2751300000,2941200000,2.08724330205,0.493415391969,0.197131931166,0.158843212237,0.128537284895,0.11137667304,16496000000,13292000000,10756000000,0.152784416826,0.128537284895
PG,2011-06-30,82559000000,0,40768000000,41791000000,0,25973000000,25973000000,15818000000,831000000,15189000000,3392000000,0,0,11797000000,233000000,11797000000,4.12,3.93,2804000000,3001900000,1.92111662614,0.506195569229,0.225971729309,0.19159631294,0.142891750142,0.120217056893,18656000000,15818000000,11797000000,0.183977519108,0.142891750142
PG,2010-06-30,78938000000,0,37919000000,41019000000,0,24998000000,24998000000,16021000000,946000000,15047000000,4101000000,0,0,12736000000,219000000,12736000000,4.32,4.11,2900800000,3099300000,1.76104281612,0.519635663432,0.242329423092,0.202956750868,0.161341812562,0.16474955028,19129000000,16021000000,12736000000,0.19061795333,0.161341812562
PG,2009-06-30,76694000000,-0.0323,38690000000,38004000000,0,22630000000,22630000000,15374000000,1358000000,17169000000,3733000000,0,-2756000000,13436000000,0,13436000000,4.49,4.26,2914701790,,1.64,0.4955,0.282,0.2416,0.175,0.1523,21609000000,18527000000,13436000000,0.2239,0.1752
PM,2019-12-31,29805000000,0,10513000000,19292000000,465000000,0,531000000,10531000000,796000000,9872000000,2293000000,0,0,7185000000,0,7185000000,4.61,4.61,1555000000,1556000000,4.60218508997,0.647273947324,0.385673544707,0.353329978192,0.241066935078,0.309947995303,11495000000,10531000000,7185000000,0.331219594028,0.241066935078
PM,2018-12-31,29625000000,0,10758000000,18867000000,383000000,0,465000000,11377000000,855000000,10671000000,2445000000,0,0,7911000000,0,7911000000,5.08,5.08,1555000000,1555000000,4.42765273312,0.636860759494,0.417417721519,0.384033755274,0.267037974684,0.271459915612,12366000000,11377000000,7911000000,0.360202531646,0.267037974684
PM,2017-12-31,78098000000,0,10432000000,18316000000,453000000,164000000,705000000,11503000000,1096000000,10589000000,4307000000,0,0,6035000000,0,6035000000,3.88,3.88,1552000000,1553000000,4.19832582099,0.234525852134,0.158493175241,0.147289303183,0.0772747061384,0.0942917872417,12378000000,11503000000,6035000000,0.135586058542,0.0772747061384
PM,2016-12-31,74953000000,0,9391000000,17294000000,429000000,161000000,664000000,10815000000,1069000000,9924000000,2768000000,0,0,6967000000,0,6967000000,4.48,4.48,1551000000,1551000000,4.11218568665,0.230731258255,0.154203300735,0.144290421998,0.092951582992,0.0921243979561,11558000000,10815000000,6967000000,0.132402972529,0.092951582992
PM,2015-12-31,73908000000,0,9365000000,17429000000,423000000,162000000,667000000,10623000000,1132000000,9615000000,2688000000,0,0,6873000000,0,6873000000,4.42,4.42,1549000000,1549000000,4.03486120077,0.235820208908,0.153934621421,0.143732748823,0.0929939925313,0.0934269632516,11377000000,10623000000,6873000000,0.130094171132,0.0929939925313
PM,2014-12-31,80106000000,0,10436000000,19331000000,433000000,165000000,691000000,11702000000,1170000000,10650000000,3097000000,0,0,7493000000,0,7493000000,4.76,4.76,1566000000,1566000000,3.85376756066,0.241317753976,0.15717923751,0.146081442089,0.0935385614061,0.0822160637156,12591000000,11702000000,7493000000,0.132948842783,0.0935385614061
PM,2013-12-31,80029000000,0,10410000000,20807000000,449000000,0,542000000,13515000000,1104000000,8255000000,3670000000,0,0,8576000000,0,8576000000,5.26,5.26,1622000000,1622000000,3.52651048089,0.259993252446,0.179897287233,0.168876282348,0.107161154082,0.111647027952,14397000000,13515000000,8576000000,0.103150108086,0.107161154082
PM,2012-12-31,77393000000,0,10373000000,21004000000,415000000,0,512000000,13846000000,1007000000,12987000000,3833000000,0,0,8800000000,0,8800000000,5.17,5.17,1692000000,1692000000,3.1938534279,0.271394053726,0.190508185495,0.178905068934,0.113705373871,0.108084710504,14744000000,13846000000,8800000000,0.167805873916,0.113705373871
PM,2011-12-31,76346000000,0,10678000000,20419000000,413000000,0,511000000,13332000000,934000000,12532000000,3653000000,0,0,8591000000,0,8591000000,4.85,4.85,1761000000,1762000000,2.71736662883,0.267453435674,0.187632619915,0.174626044586,0.112527178896,0.126162470856,14325000000,13332000000,8591000000,0.16414743405,0.112527178896
PM,2010-12-31,67713000000,0,9713000000,17495000000,391000000,0,479000000,11200000000,974000000,10324000000,2826000000,0,0,7259000000,0,7259000000,3.93,3.92,1839000000,1842000000,2.40119435396,0.25836988466,0.179167958885,0.165403984464,0.107202457431,0.128837889327,12132000000,11200000000,7259000000,0.152467029965,0.107202457431
PM,2009-12-31,62080000000,-0.0245,46067000000,16013000000,0,5870000000,5973000000,10040000000,797000000,9033000000,2691000000,210000000,0,6342000000,0,6342000000,3.25,3.24,1904684732,1904684732,2.24,0.2579,0.172,0.1583,0.102,0.1155,10683000000,9830000000,6552000000,0.1455,0.1022
PYPL,2019-12-31,17772000000,0,0,17772000000,0,3112000000,15053000000,2719000000,115000000,2998000000,539000000,0,0,2459000000,0,2459000000,2.09,2.07,1174000000,1188000000,0,1,0.204310150799,0.152993472879,0.138363718208,0.217026783705,3631000000,2719000000,2459000000,0.168692325006,0.138363718208
PYPL,2018-12-31,15451000000,0,0,15451000000,1071000000,2764000000,13257000000,2194000000,77000000,2376000000,319000000,0,0,2057000000,0,2057000000,1.74,1.71,1184000000,1203000000,0,1,0.192220568248,0.141997281729,0.133130541713,0.301598602032,2970000000,2194000000,2057000000,0.153776454598,0.133130541713
PYPL,2017-12-31,13094000000,0,0,13094000000,953000000,2283000000,10967000000,2127000000,0,2200000000,405000000,0,0,1795000000,0,1795000000,1.49,1.47,1203000000,1221000000,0,1,0.223919352375,0.162440812586,0.137085688101,0.142355277226,2932000000,2127000000,1795000000,0.168015885138,0.137085688101
PYPL,2016-12-31,10842000000,0,0,10842000000,834000000,1997000000,9256000000,1586000000,0,1631000000,230000000,0,0,1401000000,0,1401000000,1.16,1.15,1210000000,1218000000,0,1,0.213060320974,0.146282973621,0.129219701162,0.229570190002,2310000000,1586000000,1401000000,0.150433499354,0.129219701162
PYPL,2015-12-31,9248000000,0,0,9248000000,947000000,1545000000,7787000000,1461000000,0,1488000000,260000000,0,0,1228000000,0,1228000000,1,1,1222000000,1229000000,0,1,0.223724048443,0.157980103806,0.132785467128,0.19723183391,2069000000,1461000000,1228000000,0.160899653979,0.132785467128
PYPL,2014-12-31,8025000000,0.192953768396,3807000000,4218000000,747000000,1687000000,2950000000,1268000000,0,1261000000,842000000,0,0,419000000,0,419000000,0.34,0.34,1218735605,1218000000,0,0.5256,0.221,0.1571,0.052,0.2153,1777000000,1261000000,419000000,0.1571,0.0522
PYPL,2013-12-31,6727000000,0.188096079124,3287000000,3440000000,727000000,1169000000,2349000000,1091000000,0,1084000000,129000000,0,0,955000000,0,955000000,0.78,0.78,,1218000000,0,0.5114,0.228,0.1611,0.142,0.2381,1537000000,1084000000,955000000,0.1611,0.142
PYPL,2012-12-31,5662000000,,2697000000,2965000000,677000000,1007000000,2085000000,880000000,0,891000000,113000000,0,0,778000000,0,778000000,,,,,0,0.5237,0.225,0.1574,0.137,0.1862,1273000000,891000000,778000000,0.1574,0.1374
T,2019-12-31,1.81193E+11,0,18653000000,1.6254E+11,0,39422000000,39422000000,27955000000,8422000000,18468000000,3493000000,0,0,13903000000,3000000,13903000000,1.9,1.89,7319000000,7348000000,2.02612955906,0.897054521974,0.362922408702,0.154283002103,0.0767303372647,0.161336254712,65759000000,27955000000,13903000000,0.101924467281,0.0767303372647
T,2018-12-31,1.70756E+11,0,19786000000,1.5097E+11,0,36765000000,36765000000,26096000000,7957000000,24873000000,4920000000,0,0,19370000000,0,19370000000,2.85,2.85,6778000000,6806000000,1.97032030561,0.884127058493,0.341411136358,0.152826255007,0.113436716719,0.133781536227,58298000000,26096000000,19370000000,0.145663988381,0.113436716719
T,2017-12-31,1.60546E+11,0,18709000000,1.41837E+11,0,34917000000,34917000000,20949000000,6300000000,15139000000,-14708000000,0,0,29450000000,0,29450000000,4.77,4.76,6164000000,6183000000,1.94695131813,0.883466420839,0.282386356558,0.130485966639,0.183436522866,0.115256686557,45336000000,20949000000,29450000000,0.0942969616185,0.183436522866
T,2016-12-31,1.63786E+11,0,18757000000,1.45029E+11,0,36347000000,36347000000,24347000000,4910000000,19812000000,6479000000,0,0,12603000000,0,12603000000,2.1,2.1,6168000000,6189000000,1.90612376798,0.885478612336,0.306460869671,0.148651288877,0.0769479686909,0.108849352203,50194000000,24347000000,12603000000,0.120962719646,0.0769479686909
T,2015-12-31,1.46801E+11,0,19268000000,1.27533E+11,0,0,0,24785000000,4120000000,20692000000,7005000000,0,0,13345000000,0,13345000000,2.37,2.37,5628000000,5646000000,1.80658873539,0.868747488096,0.318805730206,0.168833999768,0.090905375304,0.113500589233,46801000000,24785000000,13345000000,0.140952718306,0.090905375304
T,2014-12-31,1.32447E+11,0,60611000000,71836000000,0,39697000000,39697000000,11746000000,3613000000,9960000000,3442000000,0,0,6224000000,0,6224000000,1.19,1.19,5205000000,5221000000,1.82953457192,0.542375440742,0.226649150226,0.0886845304159,0.0469923818584,0.0765513752671,30019000000,11746000000,6224000000,0.0751998912773,0.0469923818584
T,2014-03-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T,2013-12-31,1.28752E+11,0,51464000000,77288000000,0,28414000000,98273000000,30479000000,3940000000,27777000000,9224000000,0,0,18249000000,0,18249000000,3.39,3.39,5368000000,5385000000,1.80055710306,0.600285820803,0.379597986827,0.236726419784,0.141737604076,0.107586678265,48874000000,30479000000,18249000000,0.215740338014,0.141737604076
T,2012-12-31,1.27434E+11,0,55215000000,72219000000,0,41079000000,1.14437E+11,12997000000,3444000000,10439000000,2900000000,0,0,7264000000,0,7264000000,1.25,1.25,5801000000,5821000000,1.75931970452,0.566716888742,0.244361787278,0.101990049751,0.0570020559662,0.154676146083,31140000000,12997000000,7264000000,0.0819169138534,0.0570020559662
T,2011-12-31,1.26723E+11,0,57374000000,69349000000,0,38844000000,1.17505E+11,9218000000,3535000000,6716000000,2532000000,0,0,3944000000,0,3944000000,0.66,0.66,5928000000,5950000000,1.70957983193,0.547248723594,0.217758417967,0.0727413334596,0.0311230005603,0.114722662816,27595000000,9218000000,3944000000,0.0529974826985,0.0311230005603
T,2010-12-31,124280000000,0.0144229591962,50257000000,74023000000,0,34986000000,54450000000,19573000000,2994000000,18702000000,-1162000000,315000000,-779000000,19864000000,0,19864000000,3.36,3.35,5910000000,5910000000,1.68,0.5956,0.331,0.1746,0.16,0.1263,41075000000,21696000000,20179000000,0.1505,0.1598
T,2009-12-31,122513000000,-0.0075,50639000000,71874000000,0,31359000000,50874000000,21000000000,3368000000,18229000000,6091000000,309000000,-20000000,12138000000,0,12138000000,2.06,2.05,5901000000,5901000000,1.64,0.5867,0.336,0.1763,0.099,0.1457,41112000000,21597000000,12447000000,0.1488,0.0991
TMO,2019-12-31,19496000000,0,10037000000,9459000000,1003000000,6144000000,7147000000,4594000000,676000000,4070000000,374000000,0,0,3696000000,0,3696000000,9.24,9.17,400000000,403000000,0.736972704715,0.485176446451,0.352277390234,0.235638079606,0.1895773492,0.207581042265,6868000000,4594000000,3696000000,0.20876077144,0.1895773492
TMO,2018-12-31,24358000000,0,9682000000,14676000000,967000000,6057000000,6503000000,3783000000,667000000,3262000000,324000000,0,0,2938000000,0,2938000000,7.31,7.24,402000000,406000000,0.655172413793,0.602512521553,0.248378356187,0.155308317596,0.120617456277,0.155390426143,6050000000,3783000000,2938000000,0.133919040972,0.120617456277
TMO,2017-12-31,20918000000,0,8976000000,11942000000,888000000,5492000000,5841000000,2968000000,592000000,2429000000,201000000,0,0,2225000000,0,2225000000,5.64,5.59,395000000,398000000,0.595477386935,0.570895879147,0.239076393537,0.141887369729,0.10636772158,0.167176594321,5001000000,2968000000,2225000000,0.116120087963,0.10636772158
TMO,2016-12-31,18274100000,0,8213900000,10060200000,754800000,4975900000,5305400000,2449200000,469600000,2023900000,-1400000,0,0,2021800000,0,2021800000,5.12,5.09,394800000,397400000,0.599899345747,0.550516851719,0.230227480423,0.134025752294,0.110637459574,0.148401289256,4207200000,2449200000,2021800000,0.110752376314,0.110637459574
TMO,2015-12-31,16965400000,0,7583800000,9381600000,692300000,4612100000,4904600000,2336200000,414900000,1936400000,-43900000,0,0,1975400000,0,1975400000,4.96,4.92,398700000,401900000,0.598656382185,0.552984309241,0.237212208377,0.13770379714,0.116436983508,0.141110731253,4024400000,2336200000,1975400000,0.114138187134,0.116436983508
TMO,2014-12-31,16889600000,0,7934700000,8954900000,691100000,4896100000,5171400000,2503000000,479900000,2087200000,191700000,0,0,1894400000,0,1894400000,4.76,4.71,398200000,402300000,0.583644046731,0.53020201781,0.247951402046,0.148197707465,0.112163698371,0.129784009094,4187800000,2503000000,1894400000,0.1235790072,0.112163698371
TMO,2013-12-31,13090300000,0,6309600000,6780700000,395500000,3446300000,3551700000,1609600000,262100000,1319500000,40400000,0,0,1273300000,0,1273300000,3.53,3.48,360300000,365800000,0.591033351558,0.51799424001,0.199346080686,0.122961276671,0.0972704980023,0.132029059685,2609500000,1609600000,1273300000,0.100799828881,0.0972704980023
TMO,2012-12-31,12509900000,0,6101300000,6408600000,376400000,3354900000,3518600000,1482100000,241600000,1269400000,11000000,0,0,1177900000,0,1177900000,3.24,3.21,363800000,366600000,0.387888707038,0.51228227244,0.197107890551,0.118474168459,0.0941574273176,0.13784282848,2465800000,1482100000,1177900000,0.101471634466,0.0941574273176
TMO,2011-12-31,11725900000,0,5871500000,5854400000,0,3126500000,3348500000,1245200000,175300000,1126600000,107000000,0,0,1329900000,0,1329900000,3.49,3.46,380800000,384800000,0,0.499270844882,0.179952071909,0.10619227522,0.113415601361,0.121483212376,2110100000,1245200000,1329900000,0.096077912996,0.113415601361
TMO,2010-12-31,10788700000,0,5393600000,5395100000,0,2826200000,3013100000,1264900000,84700000,788600000,131500000,0,0,1035600000,0,1035600000,2.57,2.53,403300000,409400000,0,0.50006951718,0.189457487927,0.11724304133,0.0959893221612,0.114221361239,2044000000,1264900000,1035600000,0.0730949975437,0.0959893221612
TMO,2009-12-31,9911600000,-0.0559,6013800000,3897800000,243800000,2592700000,2895700000,1002100000,0,907500000,57200000,0,-27100000,850300000,0,850300000,2.06,2.01,408314630,412400000,0,0.3933,0.169,0.0916,0.086,0.1486,1670400000,907500000,850300000,0.0916,0.0858
TXN,2018-12-31,15784000000,0,5507000000,10277000000,1559000000,1684000000,3243000000,6713000000,125000000,6686000000,1106000000,0,0,5580000000,0,5580000000,5.71,5.59,970000000,990000000,2.58080808081,0.651102382159,0.485745058287,0.425304105423,0.353522554486,0.383806386214,7667000000,6713000000,5580000000,0.423593512418,0.353522554486
TXN,2017-12-31,14961000000,0,5347000000,9614000000,1508000000,1694000000,3202000000,6083000000,78000000,6080000000,2398000000,0,0,3682000000,0,3682000000,3.68,3.61,991000000,1012000000,2.0790513834,0.642604104004,0.467014237016,0.406590468552,0.24610654368,0.312011229196,6987000000,6083000000,3682000000,0.406389947196,0.24610654368
TXN,2016-12-31,13370000000,0,5130000000,8240000000,1370000000,1767000000,3137000000,4799000000,80000000,4930000000,1335000000,0,0,3595000000,0,3595000000,3.54,3.48,1003000000,1021000000,1.61214495593,0.616305160808,0.430366492147,0.358937920718,0.268885564697,0.305385190726,5754000000,4799000000,3595000000,0.368735976066,0.268885564697
TXN,2015-12-31,13000000000,0,5440000000,7560000000,1280000000,1748000000,3028000000,4274000000,90000000,4216000000,1230000000,0,0,2986000000,0,2986000000,2.86,2.82,1030000000,1043000000,1.38446788111,0.581538461538,0.415923076923,0.328769230769,0.229692307692,0.285923076923,5407000000,4274000000,2986000000,0.324307692308,0.229692307692
TXN,2014-12-31,13045000000,0,5618000000,7427000000,1358000000,1843000000,3201000000,3947000000,94000000,3874000000,1053000000,0,0,2821000000,0,2821000000,2.61,2.57,1065000000,1080000000,1.225,0.569336910694,0.396857033346,0.302568033729,0.216251437332,0.268838635493,5177000000,3947000000,2821000000,0.296972019931,0.216251437332
TXN,2013-12-31,12205000000,0,5841000000,6364000000,1522000000,1858000000,3380000000,2832000000,95000000,2754000000,592000000,0,0,2162000000,0,2162000000,1.94,1.91,1098000000,1113000000,1.05570530099,0.521425645227,0.338303973781,0.232036050799,0.177140516182,0.243506759525,4129000000,2832000000,2162000000,0.225645227366,0.177140516182
TXN,2012-12-31,12825000000,0,6457000000,6368000000,1877000000,1804000000,3681000000,1973000000,85000000,1935000000,176000000,0,0,1759000000,0,1759000000,1.53,1.51,1132000000,1146000000,0.714659685864,0.496530214425,0.255126705653,0.153840155945,0.137153996101,0.227602339181,3272000000,1973000000,1759000000,0.150877192982,0.137153996101
TXN,2011-12-31,13735000000,0,6963000000,6772000000,1715000000,1638000000,3353000000,2992000000,42000000,2955000000,719000000,0,0,2236000000,0,2236000000,1.91,1.88,1151000000,1171000000,0.549957301452,0.49304696032,0.291736439752,0.217837641063,0.162795777212,0.177648343648,4007000000,2992000000,2236000000,0.215143793229,0.162795777212
TXN,2010-12-31,13966000000,0,6474000000,7492000000,1570000000,1519000000,3089000000,4514000000,0,4551000000,1323000000,0,0,3228000000,0,3228000000,2.66,2.62,1199000000,1213000000,0.488046166529,0.53644565373,0.388586567378,0.323213518545,0.231132750967,0.18767005585,5427000000,4514000000,3228000000,0.325862809681,0.231132750967
TXN,2009-12-31,10427000000,-0.1659,5428000000,4999000000,1476000000,1320000000,3008000000,1991000000,0,2017000000,547000000,0,0,1470000000,0,1470000000,1.16,1.15,1252873398,1260000000,0.45,0.4794,0.282,0.1934,0.141,0.1813,2942000000,2017000000,1470000000,0.1934,0.141
UNH,2019-12-31,2.42155E+11,0,28117000000,2.14038E+11,0,35193000000,35193000000,19685000000,1704000000,17981000000,3742000000,0,0,13839000000,0,13839000000,14.55,14.33,951000000,966000000,4.07039337474,0.883888418575,0.0925233837831,0.0812909087155,0.0571493464929,0.0676921806281,22405000000,19685000000,13839000000,0.0742540934525,0.0571493464929
UNH,2018-12-31,2.26247E+11,0,26998000000,1.99249E+11,0,34074000000,34074000000,17344000000,1400000000,15944000000,3562000000,0,0,11986000000,0,11986000000,12.45,12.19,963000000,983000000,3.37741607325,0.880670240931,0.0873912140271,0.0766595800165,0.0529774980442,0.0603322916989,19772000000,17344000000,11986000000,0.0704716526628,0.0529774980442
UNH,2017-12-31,2.01159E+11,0,24112000000,1.77047E+11,0,29557000000,29557000000,15209000000,1186000000,14023000000,3200000000,0,0,10558000000,0,10558000000,10.95,10.72,964000000,985000000,2.8152284264,0.880134619878,0.0867671841677,0.0756068582564,0.0524858445309,0.0575316043528,17454000000,15209000000,10558000000,0.0697110246124,0.0524858445309
UNH,2016-12-31,1.8484E+11,0,24416000000,1.60424E+11,0,28401000000,28401000000,12930000000,1067000000,11863000000,4790000000,0,0,7017000000,0,7017000000,7.37,7.25,952000000,968000000,2.33574380165,0.867907379355,0.0810701146938,0.0699523912573,0.037962562216,0.0437675827743,14985000000,12930000000,7017000000,0.0641798312054,0.037962562216
UNH,2015-12-31,1.57107E+11,0,16206000000,1.40901E+11,0,24312000000,24312000000,11021000000,790000000,10231000000,4363000000,0,0,5813000000,0,5813000000,6.1,6.01,953000000,967000000,1.84694932782,0.896847371537,0.0809257385094,0.0701496432368,0.0370002609686,0.0520918864214,12714000000,11021000000,5813000000,0.0651212231155,0.0370002609686
UNH,2014-12-31,1.30474E+11,0,3784000000,1.2669E+11,0,21681000000,21681000000,10274000000,618000000,9656000000,4037000000,0,0,5619000000,0,5619000000,5.78,5.7,972000000,986000000,1.38133874239,0.970998053252,0.0900715851434,0.0787436577402,0.0430660514739,0.0500176280332,11752000000,10274000000,5619000000,0.0740070818707,0.0430660514739
UNH,2013-12-31,1.22489E+11,0,2839000000,1.1965E+11,0,19362000000,19362000000,9623000000,708000000,4327000000,3242000000,0,0,5625000000,0,5625000000,5.59,5.5,1006000000,1023000000,1.03225806452,0.976822408543,0.0897876544016,0.0785621566018,0.0459224909992,0.0464041669048,10998000000,9623000000,5625000000,0.0353256210762,0.0459224909992
UNH,2012-12-31,1.10618E+11,0,2523000000,1.08095E+11,0,17306000000,17306000000,9254000000,632000000,8622000000,3096000000,0,0,5526000000,0,5526000000,5.38,5.28,1027000000,1046000000,0.783938814532,0.977191777107,0.0954907881177,0.0836572709686,0.0499557034117,0.0550091305213,10563000000,9254000000,5526000000,0.0779439150952,0.0499557034117
UNH,2011-12-31,1.01862E+11,0,2385000000,99477000000,0,15557000000,15557000000,8464000000,505000000,7959000000,2817000000,0,0,5142000000,0,5142000000,4.81,4.73,1070000000,1087000000,0.598896044158,0.976585969253,0.094127348766,0.0830928118435,0.0504800612594,0.0579313188431,9588000000,8464000000,5142000000,0.0781351239913,0.0504800612594
UNH,2010-12-31,94155000000,0,2116000000,92039000000,0,14270000000,14270000000,7864000000,481000000,7383000000,2749000000,0,0,4634000000,0,4634000000,4.14,4.1,1120000000,1131000000,0.396993810787,0.977526419202,0.0948223673729,0.0835218522649,0.0492167171154,0.057299134406,8928000000,7864000000,4634000000,0.0784132547395,0.0492167171154
UNH,2009-12-31,87138000000,0.0733,67054000000,20084000000,0,12734000000,13725000000,6359000000,551000000,5808000000,1986000000,0,0,3822000000,0,3822000000,3.27,3.24,1162016644,1168000000,0.03,0.2305,0.084,0.073,0.044,0.0561,7350000000,6359000000,3822000000,0.0667,0.0439
V,2019-09-30,22977000000,0,0,22977000000,721000000,1196000000,5212000000,15001000000,0,14884000000,2804000000,0,0,12080000000,0,12080000000,5.32,5.32,1742000000,2272000000,0.998679577465,1,0.950080515298,0.652870261566,0.525743134439,0.523480001741,21830000000,15001000000,12080000000,0.647778212996,0.525743134439
V,2018-09-30,20609000000,0,0,20609000000,686000000,1145000000,4691000000,12954000000,0,12806000000,2505000000,0,0,10301000000,0,10301000000,4.43,4.42,1792000000,2329000000,0.823529411765,1,0.92474161774,0.628560337717,0.499830171284,0.582027269639,19058000000,12954000000,10301000000,0.621379009171,0.499830171284
V,2017-09-30,18358000000,0,0,18358000000,620000000,1060000000,4047000000,12144000000,0,8035000000,4995000000,0,0,6699000000,0,6699000000,2.8,2.8,1845000000,2395000000,0.659290187891,1,0.940461923957,0.661509968406,0.364909031485,0.463067872317,17265000000,12144000000,6699000000,0.437683843556,0.364909031485
